id;question;q1;r1;q2;r2;q3;r3;q4;r4
9778;Uma companhia de telefonia celular cobra mensalmente, 51,00 de assinatura mais 0.20 por minuto de conversação. Qual o valor da conta a ser pago por um cliente que fez 28 minutos de ligação?;56.60;TRUE;5.80;FALSE;66.60;FALSE;15.80;FALSE
9779;Uma companhia de telefonia celular cobra mensalmente, 32,00 de assinatura mais 0.50 por minuto de conversação. Qual o valor da conta a ser pago por um cliente que fez 33 minutos de ligação?;48.50;TRUE;17.00;FALSE;58.50;FALSE;27.00;FALSE
9780;Uma companhia de telefonia celular cobra mensalmente, 30,00 de assinatura mais 0.20 por minuto de conversação. Qual o valor da conta a ser pago por um cliente que fez 23 minutos de ligação?;34.60;TRUE;14.80;FALSE;44.60;FALSE;4.80;FALSE
9781;Uma companhia de telefonia celular cobra mensalmente, 50,00 de assinatura mais 0.50 por minuto de conversação. Qual o valor da conta a ser pago por um cliente que fez 45 minutos de ligação?;82.50;FALSE;72.50;TRUE;23.00;FALSE;33.00;FALSE
9782;Uma companhia de telefonia celular cobra mensalmente, 57,00 de assinatura mais 0.50 por minuto de conversação. Qual o valor da conta a ser pago por um cliente que fez 55 minutos de ligação?;94.50;FALSE;28.00;FALSE;84.50;TRUE;38.00;FALSE
9783;Uma companhia de telefonia celular cobra mensalmente, 37,00 de assinatura mais 0.50 por minuto de conversação. Qual o valor da conta a ser pago por um cliente que fez 56 minutos de ligação?;75.00;FALSE;38.50;FALSE;28.50;FALSE;65.00;TRUE
9784;Uma companhia de telefonia celular cobra mensalmente, 30,00 de assinatura mais 0.10 por minuto de conversação. Qual o valor da conta a ser pago por um cliente que fez 20 minutos de ligação?;12.10;FALSE;42.00;FALSE;2.10;FALSE;32.00;TRUE
9785;Uma companhia de telefonia celular cobra mensalmente, 52,00 de assinatura mais 0.40 por minuto de conversação. Qual o valor da conta a ser pago por um cliente que fez 21 minutos de ligação?;8.80;FALSE;18.80;FALSE;60.40;TRUE;70.40;FALSE
9786;Uma companhia de telefonia celular cobra mensalmente, 48,00 de assinatura mais 0.80 por minuto de conversação. Qual o valor da conta a ser pago por um cliente que fez 56 minutos de ligação?;92.80;TRUE;102.80;FALSE;45.60;FALSE;55.60;FALSE
9787;Uma companhia de telefonia celular cobra mensalmente, 49,00 de assinatura mais 0.50 por minuto de conversação. Qual o valor da conta a ser pago por um cliente que fez 46 minutos de ligação?;33.50;FALSE;72.00;TRUE;23.50;FALSE;82.00;FALSE
9788;Uma companhia de telefonia celular cobra mensalmente, 59,00 de assinatura mais 0.60 por minuto de conversação. Qual o valor da conta a ser pago por um cliente que fez 42 minutos de ligação?;35.80;FALSE;94.20;FALSE;25.80;FALSE;84.20;TRUE
9789;Uma companhia de telefonia celular cobra mensalmente, 55,00 de assinatura mais 0.20 por minuto de conversação. Qual o valor da conta a ser pago por um cliente que fez 55 minutos de ligação?;66.00;TRUE;21.20;FALSE;76.00;FALSE;11.20;FALSE
9790;Uma companhia de telefonia celular cobra mensalmente, 50,00 de assinatura mais 0.70 por minuto de conversação. Qual o valor da conta a ser pago por um cliente que fez 59 minutos de ligação?;91.30;TRUE;52.00;FALSE;42.00;FALSE;101.30;FALSE
9791;Uma companhia de telefonia celular cobra mensalmente, 39,00 de assinatura mais 0.90 por minuto de conversação. Qual o valor da conta a ser pago por um cliente que fez 57 minutos de ligação?;90.30;TRUE;62.20;FALSE;52.20;FALSE;100.30;FALSE
9792;Uma companhia de telefonia celular cobra mensalmente, 60,00 de assinatura mais 0.70 por minuto de conversação. Qual o valor da conta a ser pago por um cliente que fez 60 minutos de ligação?;112.00;FALSE;52.70;FALSE;102.00;TRUE;42.70;FALSE
9793;Uma companhia de telefonia celular cobra mensalmente, 36,00 de assinatura mais 0.80 por minuto de conversação. Qual o valor da conta a ser pago por um cliente que fez 29 minutos de ligação?;59.20;TRUE;24.00;FALSE;69.20;FALSE;34.00;FALSE
9794;Uma companhia de telefonia celular cobra mensalmente, 33,00 de assinatura mais 0.10 por minuto de conversação. Qual o valor da conta a ser pago por um cliente que fez 32 minutos de ligação?;46.20;FALSE;13.30;FALSE;3.30;FALSE;36.20;TRUE
9795;Uma companhia de telefonia celular cobra mensalmente, 56,00 de assinatura mais 0.90 por minuto de conversação. Qual o valor da conta a ser pago por um cliente que fez 55 minutos de ligação?;60.40;FALSE;105.50;TRUE;50.40;FALSE;115.50;FALSE
9796;Uma companhia de telefonia celular cobra mensalmente, 43,00 de assinatura mais 0.20 por minuto de conversação. Qual o valor da conta a ser pago por um cliente que fez 53 minutos de ligação?;53.60;TRUE;63.60;FALSE;20.80;FALSE;10.80;FALSE
9797;Uma companhia de telefonia celular cobra mensalmente, 45,00 de assinatura mais 0.90 por minuto de conversação. Qual o valor da conta a ser pago por um cliente que fez 36 minutos de ligação?;43.30;FALSE;77.40;TRUE;33.30;FALSE;87.40;FALSE
9798;Uma companhia de telefonia celular cobra mensalmente, 40,00 de assinatura mais 1.00 por minuto de conversação. Qual o valor da conta a ser pago por um cliente que fez 51 minutos de ligação?;91.00;TRUE;52.00;FALSE;62.00;FALSE;101.00;FALSE
9799;Uma companhia de telefonia celular cobra mensalmente, 31,00 de assinatura mais 0.80 por minuto de conversação. Qual o valor da conta a ser pago por um cliente que fez 55 minutos de ligação?;85.00;FALSE;44.80;FALSE;75.00;TRUE;54.80;FALSE
9800;Uma companhia de telefonia celular cobra mensalmente, 36,00 de assinatura mais 0.10 por minuto de conversação. Qual o valor da conta a ser pago por um cliente que fez 30 minutos de ligação?;39.00;TRUE;49.00;FALSE;3.10;FALSE;13.10;FALSE
9801;Uma companhia de telefonia celular cobra mensalmente, 46,00 de assinatura mais 0.30 por minuto de conversação. Qual o valor da conta a ser pago por um cliente que fez 47 minutos de ligação?;60.10;TRUE;14.40;FALSE;70.10;FALSE;24.40;FALSE
9802;Uma companhia de telefonia celular cobra mensalmente, 46,00 de assinatura mais 1.00 por minuto de conversação. Qual o valor da conta a ser pago por um cliente que fez 49 minutos de ligação?;60.00;FALSE;95.00;TRUE;105.00;FALSE;50.00;FALSE
9803;Uma companhia de telefonia celular cobra mensalmente, 55,00 de assinatura mais 0.70 por minuto de conversação. Qual o valor da conta a ser pago por um cliente que fez 38 minutos de ligação?;91.60;FALSE;81.60;TRUE;37.30;FALSE;27.30;FALSE
9804;Uma companhia de telefonia celular cobra mensalmente, 46,00 de assinatura mais 0.70 por minuto de conversação. Qual o valor da conta a ser pago por um cliente que fez 43 minutos de ligação?;30.80;FALSE;76.10;TRUE;40.80;FALSE;86.10;FALSE
9805;Uma companhia de telefonia celular cobra mensalmente, 34,00 de assinatura mais 0.10 por minuto de conversação. Qual o valor da conta a ser pago por um cliente que fez 34 minutos de ligação?;37.40;TRUE;47.40;FALSE;13.50;FALSE;3.50;FALSE
9806;Uma companhia de telefonia celular cobra mensalmente, 60,00 de assinatura mais 1.00 por minuto de conversação. Qual o valor da conta a ser pago por um cliente que fez 37 minutos de ligação?;97.00;TRUE;48.00;FALSE;107.00;FALSE;38.00;FALSE
9807;Uma companhia de telefonia celular cobra mensalmente, 40,00 de assinatura mais 0.50 por minuto de conversação. Qual o valor da conta a ser pago por um cliente que fez 37 minutos de ligação?;29.00;FALSE;58.50;TRUE;68.50;FALSE;19.00;FALSE
9808;Uma companhia de telefonia celular cobra mensalmente, 60,00 de assinatura mais 0.40 por minuto de conversação. Qual o valor da conta a ser pago por um cliente que fez 25 minutos de ligação?;70.00;TRUE;80.00;FALSE;20.40;FALSE;10.40;FALSE
9809;Uma companhia de telefonia celular cobra mensalmente, 41,00 de assinatura mais 0.10 por minuto de conversação. Qual o valor da conta a ser pago por um cliente que fez 52 minutos de ligação?;15.30;FALSE;5.30;FALSE;56.20;FALSE;46.20;TRUE
9810;Uma companhia de telefonia celular cobra mensalmente, 52,00 de assinatura mais 0.20 por minuto de conversação. Qual o valor da conta a ser pago por um cliente que fez 27 minutos de ligação?;15.60;FALSE;57.40;TRUE;5.60;FALSE;67.40;FALSE
9811;Uma companhia de telefonia celular cobra mensalmente, 39,00 de assinatura mais 1.00 por minuto de conversação. Qual o valor da conta a ser pago por um cliente que fez 21 minutos de ligação?;60.00;TRUE;32.00;FALSE;70.00;FALSE;22.00;FALSE
9812;Uma companhia de telefonia celular cobra mensalmente, 30,00 de assinatura mais 0.40 por minuto de conversação. Qual o valor da conta a ser pago por um cliente que fez 44 minutos de ligação?;57.60;FALSE;28.00;FALSE;18.00;FALSE;47.60;TRUE
9813;Uma companhia de telefonia celular cobra mensalmente, 31,00 de assinatura mais 0.20 por minuto de conversação. Qual o valor da conta a ser pago por um cliente que fez 60 minutos de ligação?;53.00;FALSE;43.00;TRUE;12.20;FALSE;22.20;FALSE
9814;Uma companhia de telefonia celular cobra mensalmente, 59,00 de assinatura mais 0.40 por minuto de conversação. Qual o valor da conta a ser pago por um cliente que fez 44 minutos de ligação?;18.00;FALSE;76.60;TRUE;86.60;FALSE;28.00;FALSE
9815;Uma companhia de telefonia celular cobra mensalmente, 57,00 de assinatura mais 0.20 por minuto de conversação. Qual o valor da conta a ser pago por um cliente que fez 47 minutos de ligação?;76.40;FALSE;9.60;FALSE;19.60;FALSE;66.40;TRUE
9816;Uma companhia de telefonia celular cobra mensalmente, 48,00 de assinatura mais 0.30 por minuto de conversação. Qual o valor da conta a ser pago por um cliente que fez 55 minutos de ligação?;26.80;FALSE;64.50;TRUE;74.50;FALSE;16.80;FALSE
9817;Uma companhia de telefonia celular cobra mensalmente, 59,00 de assinatura mais 0.20 por minuto de conversação. Qual o valor da conta a ser pago por um cliente que fez 43 minutos de ligação?;18.80;FALSE;8.80;FALSE;77.60;FALSE;67.60;TRUE
9818;Uma companhia de telefonia celular cobra mensalmente, 42,00 de assinatura mais 0.80 por minuto de conversação. Qual o valor da conta a ser pago por um cliente que fez 55 minutos de ligação?;54.80;FALSE;96.00;FALSE;44.80;FALSE;86.00;TRUE
9819;Uma companhia de telefonia celular cobra mensalmente, 30,00 de assinatura mais 0.10 por minuto de conversação. Qual o valor da conta a ser pago por um cliente que fez 31 minutos de ligação?;3.20;FALSE;33.10;TRUE;43.10;FALSE;13.20;FALSE
9820;Uma companhia de telefonia celular cobra mensalmente, 43,00 de assinatura mais 0.70 por minuto de conversação. Qual o valor da conta a ser pago por um cliente que fez 55 minutos de ligação?;91.50;FALSE;81.50;TRUE;49.20;FALSE;39.20;FALSE
9821;Uma companhia de telefonia celular cobra mensalmente, 60,00 de assinatura mais 0.50 por minuto de conversação. Qual o valor da conta a ser pago por um cliente que fez 47 minutos de ligação?;34.00;FALSE;93.50;FALSE;24.00;FALSE;83.50;TRUE
9822;Uma companhia de telefonia celular cobra mensalmente, 42,00 de assinatura mais 0.20 por minuto de conversação. Qual o valor da conta a ser pago por um cliente que fez 55 minutos de ligação?;63.00;FALSE;11.20;FALSE;21.20;FALSE;53.00;TRUE
9823;Uma companhia de telefonia celular cobra mensalmente, 52,00 de assinatura mais 0.10 por minuto de conversação. Qual o valor da conta a ser pago por um cliente que fez 47 minutos de ligação?;66.70;FALSE;4.80;FALSE;14.80;FALSE;56.70;TRUE
9824;Uma companhia de telefonia celular cobra mensalmente, 55,00 de assinatura mais 0.10 por minuto de conversação. Qual o valor da conta a ser pago por um cliente que fez 51 minutos de ligação?;5.20;FALSE;15.20;FALSE;60.10;TRUE;70.10;FALSE
9825;Uma companhia de telefonia celular cobra mensalmente, 48,00 de assinatura mais 0.80 por minuto de conversação. Qual o valor da conta a ser pago por um cliente que fez 40 minutos de ligação?;90.00;FALSE;42.80;FALSE;80.00;TRUE;32.80;FALSE
9826;Uma companhia de telefonia celular cobra mensalmente, 36,00 de assinatura mais 0.60 por minuto de conversação. Qual o valor da conta a ser pago por um cliente que fez 47 minutos de ligação?;28.80;FALSE;38.80;FALSE;64.20;TRUE;74.20;FALSE
9827;Uma companhia de telefonia celular cobra mensalmente, 47,00 de assinatura mais 1.00 por minuto de conversação. Qual o valor da conta a ser pago por um cliente que fez 29 minutos de ligação?;30.00;FALSE;76.00;TRUE;40.00;FALSE;86.00;FALSE
9828;Uma companhia de telefonia celular cobra mensalmente, 36,00 de assinatura mais 0.40 por minuto de conversação. Qual o valor da conta a ser pago por um cliente que fez 60 minutos de ligação?;24.40;FALSE;34.40;FALSE;70.00;FALSE;60.00;TRUE
9829;Uma companhia de telefonia celular cobra mensalmente, 54,00 de assinatura mais 1.00 por minuto de conversação. Qual o valor da conta a ser pago por um cliente que fez 38 minutos de ligação?;92.00;TRUE;49.00;FALSE;102.00;FALSE;39.00;FALSE
9830;Uma companhia de telefonia celular cobra mensalmente, 36,00 de assinatura mais 0.20 por minuto de conversação. Qual o valor da conta a ser pago por um cliente que fez 52 minutos de ligação?;56.40;FALSE;10.60;FALSE;46.40;TRUE;20.60;FALSE
9831;Uma companhia de telefonia celular cobra mensalmente, 35,00 de assinatura mais 0.10 por minuto de conversação. Qual o valor da conta a ser pago por um cliente que fez 30 minutos de ligação?;38.00;TRUE;3.10;FALSE;13.10;FALSE;48.00;FALSE
9832;Uma companhia de telefonia celular cobra mensalmente, 32,00 de assinatura mais 0.90 por minuto de conversação. Qual o valor da conta a ser pago por um cliente que fez 59 minutos de ligação?;54.00;FALSE;85.10;TRUE;95.10;FALSE;64.00;FALSE
9833;Uma companhia de telefonia celular cobra mensalmente, 37,00 de assinatura mais 0.50 por minuto de conversação. Qual o valor da conta a ser pago por um cliente que fez 21 minutos de ligação?;47.50;TRUE;11.00;FALSE;57.50;FALSE;21.00;FALSE
9834;Uma companhia de telefonia celular cobra mensalmente, 38,00 de assinatura mais 0.40 por minuto de conversação. Qual o valor da conta a ser pago por um cliente que fez 39 minutos de ligação?;26.00;FALSE;63.60;FALSE;16.00;FALSE;53.60;TRUE
9835;Uma companhia de telefonia celular cobra mensalmente, 52,00 de assinatura mais 0.50 por minuto de conversação. Qual o valor da conta a ser pago por um cliente que fez 25 minutos de ligação?;64.50;TRUE;23.00;FALSE;74.50;FALSE;13.00;FALSE
9836;Uma companhia de telefonia celular cobra mensalmente, 51,00 de assinatura mais 0.40 por minuto de conversação. Qual o valor da conta a ser pago por um cliente que fez 42 minutos de ligação?;77.80;FALSE;27.20;FALSE;67.80;TRUE;17.20;FALSE
9837;Uma companhia de telefonia celular cobra mensalmente, 51,00 de assinatura mais 0.60 por minuto de conversação. Qual o valor da conta a ser pago por um cliente que fez 45 minutos de ligação?;37.60;FALSE;78.00;TRUE;88.00;FALSE;27.60;FALSE
9838;Uma companhia de telefonia celular cobra mensalmente, 54,00 de assinatura mais 0.60 por minuto de conversação. Qual o valor da conta a ser pago por um cliente que fez 32 minutos de ligação?;29.80;FALSE;73.20;TRUE;83.20;FALSE;19.80;FALSE
9839;Uma companhia de telefonia celular cobra mensalmente, 60,00 de assinatura mais 0.70 por minuto de conversação. Qual o valor da conta a ser pago por um cliente que fez 20 minutos de ligação?;24.70;FALSE;84.00;FALSE;74.00;TRUE;14.70;FALSE
9840;Uma companhia de telefonia celular cobra mensalmente, 33,00 de assinatura mais 0.70 por minuto de conversação. Qual o valor da conta a ser pago por um cliente que fez 55 minutos de ligação?;71.50;TRUE;39.20;FALSE;49.20;FALSE;81.50;FALSE
9841;Uma companhia de telefonia celular cobra mensalmente, 44,00 de assinatura mais 0.70 por minuto de conversação. Qual o valor da conta a ser pago por um cliente que fez 57 minutos de ligação?;40.60;FALSE;50.60;FALSE;93.90;FALSE;83.90;TRUE
9842;Uma companhia de telefonia celular cobra mensalmente, 53,00 de assinatura mais 1.00 por minuto de conversação. Qual o valor da conta a ser pago por um cliente que fez 40 minutos de ligação?;93.00;TRUE;41.00;FALSE;51.00;FALSE;103.00;FALSE
9843;Uma companhia de telefonia celular cobra mensalmente, 49,00 de assinatura mais 0.20 por minuto de conversação. Qual o valor da conta a ser pago por um cliente que fez 45 minutos de ligação?;19.20;FALSE;58.00;TRUE;9.20;FALSE;68.00;FALSE
9844;Uma companhia de telefonia celular cobra mensalmente, 55,00 de assinatura mais 0.10 por minuto de conversação. Qual o valor da conta a ser pago por um cliente que fez 29 minutos de ligação?;57.90;TRUE;13.00;FALSE;3.00;FALSE;67.90;FALSE
9845;Uma companhia de telefonia celular cobra mensalmente, 43,00 de assinatura mais 0.70 por minuto de conversação. Qual o valor da conta a ser pago por um cliente que fez 48 minutos de ligação?;34.30;FALSE;44.30;FALSE;76.60;TRUE;86.60;FALSE
